filename,width,height,class,xmin,ymin,xmax,ymax
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,169,274,197,301
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,ANOM,403,215,412,226
Data\images/f38b4f1955c94b36b3d8128320fede24.png,416,416,ANOM,297,238,343,284
Data\images/f38b4f1955c94b36b3d8128320fede24.png,416,416,POL,11,166,67,221
Data\images/f38b4f1955c94b36b3d8128320fede24.png,416,416,POL,40,22,92,74
Data\images/f38b4f1955c94b36b3d8128320fede24.png,416,416,ANOM,109,353,128,372
Data\images/f38b4f1955c94b36b3d8128320fede24.png,416,416,POL,83,133,138,189
Data\images/f38b4f1955c94b36b3d8128320fede24.png,416,416,POL,237,40,289,96
Data\images/f38b4f1955c94b36b3d8128320fede24.png,416,416,ANOM,346,5,355,12
Data\images/f38b4f1955c94b36b3d8128320fede24.png,416,416,ANOM,214,225,221,232
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,MOL,310,248,326,265
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,OTHPAR,209,321,258,360
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,MOL,325,391,343,408
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,OTHPAR,310,182,335,212
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,MOL,314,322,328,339
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,MOL,264,368,289,389
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,OTHPAR,49,285,66,306
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,OTHPAR,237,215,275,259
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,OTHPAR,107,164,159,234
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,OTHPAR,245,270,261,290
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,MOL,292,90,312,111
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,OTHPAR,138,3,168,33
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,MOL,123,384,156,408
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,OTHPAR,169,297,201,326
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,OTHPAR,329,374,345,390
Data\images/f426680607594441b50cdaaefd1a6c63.png,416,416,MOL,104,33,123,48
Data\images/f43445113b4d4b949864fab8dfe6ae66.png,416,416,OTHPAR,169,14,187,30
Data\images/f43445113b4d4b949864fab8dfe6ae66.png,416,416,MOL,350,332,369,349
Data\images/f43445113b4d4b949864fab8dfe6ae66.png,416,416,OTHPAR,27,306,43,323
Data\images/f43445113b4d4b949864fab8dfe6ae66.png,416,416,OTHPAR,57,20,76,42
Data\images/f43445113b4d4b949864fab8dfe6ae66.png,416,416,MOL,213,272,235,293
Data\images/f43445113b4d4b949864fab8dfe6ae66.png,416,416,ANOM,150,229,160,241
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,MOL,275,27,290,43
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,ANOM,146,170,159,185
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,OTHPAR,51,27,166,114
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,ANOM,133,230,146,243
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,OTHPAR,335,170,351,186
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,ANOM,173,296,184,308
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,ANOM,54,123,69,232
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,ANOM,56,241,63,277
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,ANOM,98,163,108,176
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,ANOM,57,0,64,31
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,ANOM,167,0,173,36
Data\images/f44c39905d59431194efe55390e0c89f.png,416,416,ANOM,336,231,345,244
Data\images/f45cacd8256e469cb7f45a727753ee2c.png,416,416,MOL,132,124,156,146
Data\images/f45cacd8256e469cb7f45a727753ee2c.png,416,416,ANOM,315,132,345,160
Data\images/f45cacd8256e469cb7f45a727753ee2c.png,416,416,OTHPAR,189,275,228,414
Data\images/f45cacd8256e469cb7f45a727753ee2c.png,416,416,POL,116,242,188,310
Data\images/f45cacd8256e469cb7f45a727753ee2c.png,416,416,POL,119,310,198,384
Data\images/f45cacd8256e469cb7f45a727753ee2c.png,416,416,ANOM,324,291,358,322
Data\images/f45cacd8256e469cb7f45a727753ee2c.png,416,416,ANOM,151,134,179,157
Data\images/f51a6bf3afdd4158b8848eddf682128e.png,416,416,POL,259,158,332,237
Data\images/f51a6bf3afdd4158b8848eddf682128e.png,416,416,POL,244,26,322,94
Data\images/f51a6bf3afdd4158b8848eddf682128e.png,416,416,POL,229,343,299,410
Data\images/f69faae47f3c44f5adad089eebe735d1.png,416,416,OTHPAR,241,99,258,114
Data\images/f69faae47f3c44f5adad089eebe735d1.png,416,416,OTHPAR,286,24,317,60
Data\images/f69faae47f3c44f5adad089eebe735d1.png,416,416,ANOM,178,321,204,347
Data\images/f69faae47f3c44f5adad089eebe735d1.png,416,416,ANOM,318,310,336,332
Data\images/f69faae47f3c44f5adad089eebe735d1.png,416,416,ANOM,387,325,407,345
Data\images/f69faae47f3c44f5adad089eebe735d1.png,416,416,ANOM,151,105,179,134
Data\images/f69faae47f3c44f5adad089eebe735d1.png,416,416,ANOM,377,110,383,116
Data\images/f69faae47f3c44f5adad089eebe735d1.png,416,416,ANOM,314,134,329,141
Data\images/f69faae47f3c44f5adad089eebe735d1.png,416,416,ANOM,214,240,232,258
Data\images/f69faae47f3c44f5adad089eebe735d1.png,416,416,ANOM,385,348,398,360
Data\images/f69fe84ccb814086acf585d674036845.png,416,416,OTHPAR,162,35,208,78
Data\images/f69fe84ccb814086acf585d674036845.png,416,416,MOL,349,335,385,373
Data\images/f69fe84ccb814086acf585d674036845.png,416,416,MOL,381,56,408,109
Data\images/f69fe84ccb814086acf585d674036845.png,416,416,ANOM,251,156,281,191
Data\images/f69fe84ccb814086acf585d674036845.png,416,416,ANOM,114,225,151,273
Data\images/f69fe84ccb814086acf585d674036845.png,416,416,ANOM,285,207,307,254
Data\images/f69fe84ccb814086acf585d674036845.png,416,416,ANOM,202,238,216,250
Data\images/f69fe84ccb814086acf585d674036845.png,416,416,ANOM,322,239,334,255
Data\images/f69fe84ccb814086acf585d674036845.png,416,416,ANOM,151,78,166,92
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,OTHPAR,145,38,199,73
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,ANOM,221,252,235,271
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,OTHPAR,248,341,281,382
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,ANOM,103,105,137,144
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,OTHPAR,97,148,114,170
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,OTHPAR,335,392,351,410
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,OTHPAR,371,182,388,202
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,ANOM,254,293,272,311
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,MOL,239,44,259,62
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,ANOM,33,250,52,262
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,ANOM,163,263,173,273
Data\images/f8cdd0cf727d4c90a1be625b7e8dba43.png,416,416,ANOM,221,53,234,71
Data\images/f8f3f13480f44770bf1a976a2c236cd7.png,416,416,POL,89,144,164,218
Data\images/f8f3f13480f44770bf1a976a2c236cd7.png,416,416,ANOM,385,201,400,232
Data\images/f8f3f13480f44770bf1a976a2c236cd7.png,416,416,ANOM,248,254,279,284
Data\images/f8f3f13480f44770bf1a976a2c236cd7.png,416,416,ANOM,258,59,266,68
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,54,245,95,280
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,104,49,122,61
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,137,119,154,133
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,358,158,389,186
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,312,32,331,52
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,104,293,147,336
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,208,67,248,94
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,MOL,349,241,368,259
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,215,226,233,245
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,MOL,70,324,92,346
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,207,142,227,163
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,280,232,297,252
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,37,238,60,261
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,27,109,45,127
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,7,284,38,306
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,ANOM,63,215,70,225
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,ANOM,251,105,263,117
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,ANOM,348,396,360,405
Data\images/f90896c30d1049d49a56d853cbbef83c.png,416,416,OTHPAR,360,256,373,268
Data\images/f96830bc5c0a47efa56d7bd39b54a4fc.png,416,416,MOL,286,22,308,48
Data\images/f96830bc5c0a47efa56d7bd39b54a4fc.png,416,416,MOL,27,77,43,97
Data\images/f96830bc5c0a47efa56d7bd39b54a4fc.png,416,416,MOL,316,216,339,246
Data\images/f96830bc5c0a47efa56d7bd39b54a4fc.png,416,416,MOL,74,223,91,240
Data\images/f96830bc5c0a47efa56d7bd39b54a4fc.png,416,416,OTHPAR,139,90,190,136
Data\images/f96830bc5c0a47efa56d7bd39b54a4fc.png,416,416,ANOM,368,160,379,170
Data\images/fa9c6c0f0cd9416580173c9d8704e894.png,416,416,OTHPAR,216,248,294,333
Data\images/fa9c6c0f0cd9416580173c9d8704e894.png,416,416,OTHPAR,39,277,53,291
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,OTHPAR,281,52,294,69
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,OTHPAR,313,346,335,368
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,ANOM,206,114,228,136
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,MOL,211,183,238,218
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,ANOM,264,370,283,388
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,MOL,178,73,208,101
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,MOL,24,18,46,40
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,MOL,34,254,50,271
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,MOL,385,100,399,113
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,ANOM,222,282,240,296
Data\images/fae7cf80459249efba43e584dc153f6d.png,416,416,ANOM,74,42,88,55
Data\images/fb9c0c352e7b4ddb9e4c684ce77dae47.png,416,416,MOL,199,156,223,183
Data\images/fb9c0c352e7b4ddb9e4c684ce77dae47.png,416,416,MOL,383,215,402,233
Data\images/fb9c0c352e7b4ddb9e4c684ce77dae47.png,416,416,MOL,136,372,155,389
Data\images/fb9c0c352e7b4ddb9e4c684ce77dae47.png,416,416,MOL,204,334,229,351
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,ANOM,172,169,184,416
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,POL,37,236,111,303
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,ANOM,312,80,330,162
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,ANOM,155,128,162,346
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,ANOM,305,325,324,413
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,ANOM,149,346,171,382
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,POL,300,182,368,251
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,POL,265,224,323,287
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,ANOM,154,71,163,117
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,ANOM,160,1,167,55
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,ANOM,183,68,193,91
Data\images/fc62d971066242ffb68b80f39bf4e43e.png,416,416,ANOM,126,368,143,393
Data\images/fce800f8b78e438c8a2c9a026b475de4.png,416,416,MOL,131,206,153,225
Data\images/fce800f8b78e438c8a2c9a026b475de4.png,416,416,OTHPAR,99,301,118,318
Data\images/fce800f8b78e438c8a2c9a026b475de4.png,416,416,OTHPAR,20,277,40,296
Data\images/fce800f8b78e438c8a2c9a026b475de4.png,416,416,MOL,206,304,226,326
Data\images/fce800f8b78e438c8a2c9a026b475de4.png,416,416,OTHPAR,31,246,52,267
Data\images/fce800f8b78e438c8a2c9a026b475de4.png,416,416,MOL,59,316,94,342
Data\images/fce800f8b78e438c8a2c9a026b475de4.png,416,416,MOL,283,77,299,96
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,252,219,272,242
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,140,119,164,147
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,284,173,304,192
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,312,251,334,275
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,118,228,148,257
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,199,308,220,334
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,214,126,249,166
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,145,336,175,371
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,284,82,306,106
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,37,315,60,366
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,MOL,184,225,235,257
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,166,384,190,393
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,220,188,241,205
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,346,184,373,212
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,313,4,335,28
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,336,224,356,247
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,16,169,42,199
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,140,277,161,300
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,247,259,265,280
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,60,261,86,291
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,167,309,189,333
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,151,163,181,193
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,251,324,283,357
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,96,156,127,188
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,94,188,111,207
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,73,41,98,67
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,20,43,43,67
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,125,91,141,106
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,89,379,109,394
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,234,72,252,90
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,397,163,410,177
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,370,293,388,310
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,353,373,380,399
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,39,392,48,403
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,81,294,94,310
Data\images/fd3439a73b3c4079aa45cfe4caa4dcf3.png,416,416,ANOM,192,262,201,279
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,ANOM,125,358,180,398
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,OTHPAR,16,157,54,205
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,OTHPAR,300,132,316,149
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,OTHPAR,364,261,388,284
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,ANOM,372,85,394,106
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,OTHPAR,39,13,57,31
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,ANOM,385,46,401,63
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,ANOM,71,236,117,277
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,OTHPAR,98,349,115,371
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,ANOM,165,219,176,229
Data\images/fe31051a0f78432fb81717b9090dfa52.png,416,416,ANOM,329,203,342,212
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,OTHPAR,265,253,287,273
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,OTHPAR,175,10,196,35
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,OTHPAR,293,197,302,209
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,OTHPAR,347,117,362,134
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,OTHPAR,131,333,148,349
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,OTHPAR,386,341,400,358
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,MOL,76,203,100,225
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,OTHPAR,210,55,240,94
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,ANOM,78,121,101,154
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,OTHPAR,368,259,387,278
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,ANOM,312,352,331,381
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,OTHPAR,364,169,382,192
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,OTHPAR,181,249,238,326
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,ANOM,204,107,242,132
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,ANOM,218,10,229,26
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,ANOM,283,38,295,47
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,ANOM,296,81,308,93
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,ANOM,351,380,360,393
Data\images/feb272f4a6e448a298eebe8150a9b31c.png,416,416,ANOM,106,133,132,146
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,OTHPAR,91,314,117,341
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,ANOM,69,68,79,379
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,MOL,194,96,214,117
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,OTHPAR,270,20,282,33
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,MOL,299,111,318,128
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,MOL,61,35,75,52
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,OTHPAR,218,28,287,81
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,OTHPAR,140,85,152,95
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,MOL,269,101,282,117
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,ANOM,180,204,196,218
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,ANOM,208,137,228,154
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,ANOM,148,62,157,72
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,ANOM,128,7,153,29
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,ANOM,287,5,301,18
Data\images/ffb61ed27bd8449d82a851c16a00c669.png,416,416,ANOM,46,22,57,34
Data\images/ffc94786304f4945ac839329e6647d79.png,416,416,OTHPAR,198,115,250,163
Data\images/ffc94786304f4945ac839329e6647d79.png,416,416,ANOM,21,100,37,295
Data\images/ffc94786304f4945ac839329e6647d79.png,416,416,ANOM,292,66,301,83
Data\images/ffc94786304f4945ac839329e6647d79.png,416,416,ANOM,88,171,106,185
Data\images/ffc94786304f4945ac839329e6647d79.png,416,416,ANOM,268,319,288,337
Data\images/ffc94786304f4945ac839329e6647d79.png,416,416,MOL,223,173,247,196
Data\images/ffc94786304f4945ac839329e6647d79.png,416,416,ANOM,18,0,27,97
Data\images/ffc94786304f4945ac839329e6647d79.png,416,416,ANOM,326,378,338,390
Data\images/ffe6681ed258457ea7f9e995d9f70aca.png,416,416,OTHPAR,62,213,83,235
Data\images/ffe6681ed258457ea7f9e995d9f70aca.png,416,416,ANOM,113,96,140,131
Data\images/ffe6681ed258457ea7f9e995d9f70aca.png,416,416,ANOM,276,125,303,147
Data\images/ffe6681ed258457ea7f9e995d9f70aca.png,416,416,OTHPAR,141,368,163,390
Data\images/ffe6681ed258457ea7f9e995d9f70aca.png,416,416,OTHPAR,310,188,357,223
Data\images/ffe6681ed258457ea7f9e995d9f70aca.png,416,416,OTHPAR,314,90,341,110
Data\images/ffe6681ed258457ea7f9e995d9f70aca.png,416,416,OTHPAR,284,342,320,374
Data\images/ffe6681ed258457ea7f9e995d9f70aca.png,416,416,OTHPAR,196,270,216,286
Data\images/ffe6681ed258457ea7f9e995d9f70aca.png,416,416,ANOM,82,319,92,332
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,238,313,254,329
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,347,27,377,57
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,100,226,130,248
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,249,261,273,287
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,332,11,362,47
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,295,42,325,68
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,OTHPAR,176,302,194,326
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,ANOM,359,372,384,398
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,66,158,95,248
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,85,139,129,163
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,51,12,72,32
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,365,240,390,286
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,276,304,302,335
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,330,268,364,322
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,249,9,275,35
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,36,68,57,93
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,7,61,36,88
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,89,320,109,337
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,247,242,265,258
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,121,136,170,181
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,212,227,231,249
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,261,159,290,185
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,OTHPAR,158,302,175,328
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,151,113,180,143
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,146,29,172,54
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,1,312,83,340
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,45,349,65,369
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,240,108,288,137
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,254,193,276,216
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,300,142,316,160
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,ANOM,280,90,336,125
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,65,131,82,148
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,8,176,38,238
Data\images/ffe6a5c009094d3fa526b96387ba4209.png,416,416,MOL,35,30,62,54
